order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount,payment_method,revenue_outlier_flag,quantity,product_id,category,rating,total_cost,category_mix,margin_proxy
O0000414,S0005289,U001172,2025-12-25 11:30:07,7071.94,346.06,0.0,6725.88,Card,0,7,3,Beauty,4.133333333333333,3871.19,"{'Beauty': 1, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 3, 'Sports': 0}",2854.69
O0000415,S0005296,U001870,2025-12-03 02:50:50,4460.55,224.88,0.0,4235.67,COD,0,3,1,Home,4.7,3321.06,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 0}",914.6100000000001
O0000416,S0005319,,2025-11-17 20:34:11,3183.98,78.39,0.0,3105.59,UPI,0,2,1,Home,4.5,1846.36,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",1259.2300000000002
O0000417,S0005332,U000250,2026-01-02 20:11:38,3865.97,477.95,0.0,3388.02,COD,0,3,2,Books,4.35,2003.19,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",1384.83
O0000418,S0005341,U000450,2025-11-09 18:11:00,13992.49,539.04,0.0,13453.45,Wallet,0,10,4,Home,4.175000000000001,7958.44,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 6, 'Sports': 2}",5495.010000000001
O0000419,S0005356,U001221,2025-12-19 18:53:26,9582.08,672.91,0.0,8909.17,UPI,0,9,4,Sports,3.8,5550.83,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 3, 'Sports': 3}",3358.34
O0000420,S0005412,U001927,2025-11-28 22:30:51,1608.71,81.06,51.53,1579.18,Card,0,1,1,Beauty,4.2,1030.2,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",548.98
O0000421,S0005415,U001330,2025-11-11 20:43:06,11185.05,672.95,0.0,10512.1,COD,0,7,4,Sports,4.025,5645.63,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 2, 'Home': 0, 'Sports': 3}",4866.47
O0000422,S0005438,U001715,2025-12-31 04:43:18,6457.38,386.87,0.0,6070.51,Card,0,6,4,Fashion,4.325,4378.85,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 4}",1691.6599999999999
O0000423,S0005467,U001797,2025-11-03 16:25:51,612.13,21.41,91.47,682.19,Card,0,1,1,Books,3.7,417.54,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",264.65000000000003
O0000424,S0005473,U001938,2025-11-08 00:51:47,3782.02,405.64,0.0,3376.38,Card,0,2,2,Electronics,4.5,2293.83,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 1, 'Sports': 0}",1082.5500000000002
O0000425,S0005480,U000241,2025-11-24 19:13:57,11166.41,1143.29,0.0,10023.12,Wallet,0,7,4,Electronics,3.875,6403.01,"{'Beauty': 0, 'Books': 1, 'Electronics': 3, 'Fashion': 3, 'Home': 0, 'Sports': 0}",3620.1100000000006
O0000426,S0005483,U001407,2026-01-09 20:11:54,5136.58,339.57,0.0,4797.01,UPI,0,5,2,Beauty,4.25,3101.24,"{'Beauty': 3, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1695.7700000000004
O0000427,S0005515,U001530,2026-01-06 19:24:35,14178.76,1446.81,0.0,12731.95,UPI,0,6,4,Electronics,4.375,6838.709999999999,"{'Beauty': 0, 'Books': 0, 'Electronics': 4, 'Fashion': 1, 'Home': 1, 'Sports': 0}",5893.240000000002
O0000428,S0005524,U002046,2025-11-29 16:00:35,12349.73,761.15,0.0,11588.58,NetBanking,0,9,4,Home,4.175,8490.32,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 2, 'Home': 5, 'Sports': 0}",3098.26
O0000429,S0005565,,2025-11-07 04:54:22,8722.24,575.17,0.0,8147.07,Wallet,0,11,4,Beauty,3.975,5921.57,"{'Beauty': 3, 'Books': 3, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 2}",2225.5
O0000430,S0005580,U000568,2025-10-27 11:23:51,5648.55,556.65,0.0,22017.136199999964,UPI,1,3,1,Beauty,4.6,3876.21,"{'Beauty': 3, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",18140.926199999965
O0000431,S0005581,U001753,2025-12-21 12:37:05,3075.24,190.37,0.0,2884.87,Wallet,0,3,1,Home,4.2,1643.31,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 0}",1241.56
O0000432,S0005593,U000995,2025-11-05 07:29:22,9254.45,447.35,0.0,8807.1,Wallet,0,8,3,Electronics,4.266666666666667,5896.4400000000005,"{'Beauty': 0, 'Books': 0, 'Electronics': 6, 'Fashion': 0, 'Home': 2, 'Sports': 0}",2910.66
O0000433,S0005615,U000157,2026-01-04 15:20:57,6353.34,294.5,0.0,6058.84,COD,0,5,3,Home,4.433333333333334,3820.04,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 2}",2238.8
O0000434,S0005618,,2025-12-14 06:12:22,5125.25,542.1,0.0,4583.15,Wallet,0,4,4,Beauty,4.025,3342.98,"{'Beauty': 1, 'Books': 1, 'Electronics': 1, 'Fashion': 0, 'Home': 1, 'Sports': 0}",1240.1699999999996
O0000435,S0005667,U001962,2025-11-16 13:35:33,7154.29,274.57,0.0,6879.72,Card,0,5,2,Beauty,3.95,3558.1,"{'Beauty': 3, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",3321.6200000000003
O0000436,S0005682,,2025-12-26 22:41:15,9356.42,433.64,0.0,8922.78,UPI,0,7,3,Electronics,4.266666666666667,6458.530000000001,"{'Beauty': 0, 'Books': 0, 'Electronics': 5, 'Fashion': 2, 'Home': 0, 'Sports': 0}",2464.25
O0000437,S0005693,U000798,2025-12-12 15:53:11,2034.16,154.79,0.0,1879.37,Wallet,0,2,2,Beauty,4.2,1043.17,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",836.1999999999998
O0000438,S0005704,U000431,2026-01-03 12:08:29,529.77,32.83,66.03,562.97,Card,0,1,1,Electronics,4.2,372.47,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",190.5
O0000439,S0005717,,2025-11-03 14:15:58,3700.2,368.84,0.0,3331.36,UPI,0,2,1,Electronics,3.7,1684.7,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1646.66
O0000440,S0005735,U001196,2025-12-25 09:48:49,4227.0,310.34,0.0,3916.66,Card,0,3,2,Beauty,3.95,2329.7,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",1586.96
O0000441,S0005736,U000480,2025-10-24 16:31:21,8687.14,778.5,0.0,7908.64,Card,0,7,3,Beauty,4.233333333333333,4913.66,"{'Beauty': 3, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 3, 'Sports': 0}",2994.9800000000005
O0000442,S0005742,U000732,2025-11-10 03:30:57,8325.8,108.97,0.0,8216.83,UPI,0,9,4,Sports,3.725,4669.610000000001,"{'Beauty': 0, 'Books': 1, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 6}",3547.2199999999993
O0000443,S0005747,U000163,2025-12-15 20:22:28,7629.61,614.93,0.0,7014.68,UPI,0,8,4,Beauty,4.275,4538.95,"{'Beauty': 3, 'Books': 2, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 2}",2475.7300000000005
O0000444,S0005755,U001861,2025-12-03 13:50:13,4024.5,240.32,0.0,3784.18,Card,0,2,1,Beauty,4.3,1905.32,"{'Beauty': 2, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1878.86
O0000445,S0005778,U001787,2025-11-10 12:27:48,5140.53,238.75,0.0,4901.78,NetBanking,0,3,1,Fashion,4.3,2545.2599999999998,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 0}",2356.52
O0000446,S0005785,,2026-01-01 12:11:34,7058.94,774.48,0.0,6284.46,UPI,0,5,2,Beauty,3.85,4682.31,"{'Beauty': 2, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1602.1499999999996
O0000447,S0005791,U000798,2025-11-01 18:44:02,5887.08,572.59,0.0,5314.49,Card,0,5,2,Electronics,3.8,3360.0299999999997,"{'Beauty': 0, 'Books': 0, 'Electronics': 5, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1954.46
O0000448,S0005812,U001258,2025-11-06 07:47:11,9285.03,1154.26,0.0,8130.77,Card,0,4,2,Fashion,4.0,4680.74,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 3}",3450.0300000000007
O0000449,S0005816,U000801,2025-10-31 06:49:16,3395.14,366.84,0.0,3028.3,Wallet,0,2,1,Beauty,3.9,2286.38,"{'Beauty': 2, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",741.9200000000001
O0000450,S0005818,U000876,2025-10-29 03:45:19,4160.6,265.71,0.0,3894.89,Card,0,4,2,Electronics,4.050000000000001,2932.46,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 2, 'Sports': 0}",962.4299999999998
O0000451,S0005843,U001022,2025-10-31 01:02:46,3294.64,258.18,0.0,3036.46,Card,0,3,2,Books,4.2,2257.37,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",779.0900000000001
O0000452,S0005851,U000367,2025-12-09 03:07:09,9350.28,623.93,0.0,8726.35,Card,0,6,2,Beauty,4.300000000000001,5142.66,"{'Beauty': 3, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",3583.6900000000005
O0000453,S0005861,U001918,2025-12-19 01:01:33,12550.53,1148.73,0.0,11401.8,UPI,0,10,4,Sports,4.175,7056.4800000000005,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 2, 'Sports': 5}",4345.319999999999
O0000454,S0005867,,2026-01-16 01:40:52,4503.36,450.58,0.0,4052.78,UPI,0,5,4,Beauty,4.225,2501.61,"{'Beauty': 1, 'Books': 0, 'Electronics': 1, 'Fashion': 2, 'Home': 0, 'Sports': 1}",1551.17
O0000455,S0005891,U000488,2025-10-31 04:40:06,13809.21,489.48,0.0,13319.73,Card,0,7,4,Books,3.45,7679.8099999999995,"{'Beauty': 2, 'Books': 2, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 0}",5639.92
O0000456,S0005896,U001700,2025-11-02 19:00:05,13975.01,1221.62,0.0,12753.39,Card,0,7,3,Books,4.066666666666667,8620.96,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 2, 'Home': 3, 'Sports': 0}",4132.43
O0000457,S0005912,U001050,2025-12-10 13:19:28,5438.81,682.7,0.0,4756.11,NetBanking,0,5,2,Books,4.05,2921.58,"{'Beauty': 0, 'Books': 2, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1834.5299999999997
O0000458,S0005917,U001937,2025-12-11 05:38:04,4384.41,461.36,0.0,3923.05,UPI,0,3,1,Electronics,4.0,2846.7599999999998,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1076.2900000000004
O0000459,S0005918,U001086,2025-11-03 20:27:39,8936.39,406.99,0.0,8529.4,Card,0,5,3,Sports,3.8666666666666667,4541.320000000001,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 4}",3988.079999999999
O0000460,S0005926,U000610,2025-11-09 05:26:36,11878.53,777.65,0.0,11100.88,UPI,0,6,3,Sports,4.033333333333333,7698.299999999999,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",3402.58
O0000461,S0005947,U001522,2025-11-25 06:20:43,786.93,68.24,49.87,768.56,Wallet,0,3,1,Sports,5.0,580.38,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",188.17999999999995
O0000462,S0005993,U001070,2025-11-15 17:13:26,6439.48,648.55,0.0,5790.93,UPI,0,5,3,Beauty,4.2,3769.93,"{'Beauty': 1, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 3, 'Sports': 0}",2021.0000000000005
O0000463,S0005997,U001640,2026-01-17 01:10:07,4338.16,512.54,0.0,3825.62,UPI,0,5,3,Home,4.2,2791.85,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 4, 'Sports': 0}",1033.77
O0000464,S0005999,,2025-11-04 21:48:11,5659.42,216.99,0.0,5442.43,UPI,0,6,3,Sports,4.5,2866.37,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 4}",2576.0600000000004
O0000465,S0006011,U000997,2026-01-03 22:32:40,7290.73,573.84,0.0,6716.89,Wallet,0,5,2,Home,3.9499999999999997,5172.9,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 3}",1543.9900000000007
O0000466,S0006030,,2026-01-06 18:57:21,2655.5,39.96,0.0,2615.54,NetBanking,0,3,3,Home,3.9000000000000004,1620.6799999999998,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",994.8600000000001
O0000467,S0006055,U001016,2025-12-22 22:55:33,13614.43,766.17,0.0,12848.26,UPI,0,6,4,Beauty,4.225,8108.9,"{'Beauty': 3, 'Books': 0, 'Electronics': 1, 'Fashion': 2, 'Home': 0, 'Sports': 0}",4739.360000000001
O0000468,S0006061,U001445,2025-12-08 22:27:35,11766.82,455.26,0.0,11311.56,Card,0,8,4,Beauty,3.85,6808.69,"{'Beauty': 1, 'Books': 1, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 3}",4502.87
O0000469,S0006063,U000826,2025-11-14 07:49:52,5632.47,421.83,0.0,5210.64,UPI,0,5,4,Beauty,4.2,3405.83,"{'Beauty': 1, 'Books': 1, 'Electronics': 0, 'Fashion': 2, 'Home': 1, 'Sports': 0}",1804.8100000000004
O0000470,S0006072,U001501,2025-11-25 05:29:39,13730.8,1528.36,0.0,12202.44,UPI,0,7,4,Home,4.15,8768.47,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 4}",3433.970000000001
O0000471,S0006092,U000101,2025-12-04 14:05:19,7181.58,287.13,0.0,6894.45,Card,0,7,4,Fashion,4.325,4572.219999999999,"{'Beauty': 0, 'Books': 2, 'Electronics': 1, 'Fashion': 4, 'Home': 0, 'Sports': 0}",2322.2300000000005
O0000472,S0006102,U001745,2025-11-25 13:56:38,4225.07,397.58,0.0,3827.49,COD,0,5,2,Electronics,4.300000000000001,2041.0700000000002,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 3, 'Home': 0, 'Sports': 0}",1786.4199999999996
O0000473,S0006125,U001827,2025-11-28 03:24:09,5752.08,316.51,0.0,5435.57,UPI,0,4,3,Sports,4.033333333333333,2767.8,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 2}",2667.7699999999995
O0000474,S0006126,U002006,2025-10-23 17:54:15,4935.36,114.79,0.0,4820.57,UPI,0,4,3,Books,4.333333333333333,3342.5299999999997,"{'Beauty': 0, 'Books': 1, 'Electronics': 2, 'Fashion': 0, 'Home': 1, 'Sports': 0}",1478.04
O0000475,S0006129,U001819,2025-11-19 03:39:43,9261.21,576.87,0.0,8684.34,NetBanking,0,4,2,Books,3.9,4536.21,"{'Beauty': 0, 'Books': 3, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",4148.13
O0000476,S0006141,U000448,2025-12-14 17:58:13,1701.25,140.4,99.46,1660.31,Card,0,1,1,Books,4.0,910.88,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",749.43
O0000477,S0006143,U001037,2025-12-26 12:54:22,20930.41,1702.3,0.0,19228.11,COD,0,10,4,Books,4.1,11391.86,"{'Beauty': 1, 'Books': 6, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",7836.25
O0000478,S0006154,U001258,2025-11-18 14:26:10,7028.14,726.63,0.0,6301.51,NetBanking,0,2,1,Books,4.2,5034.06,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1267.4499999999998
O0000479,S0006159,,2025-11-13 20:19:21,4009.16,504.86,0.0,3504.3,UPI,0,2,2,Books,3.7,2257.8,"{'Beauty': 0, 'Books': 1, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1246.5
O0000480,S0006176,U001140,2025-11-26 00:04:27,2083.85,99.06,0.0,1984.79,Card,0,1,1,Electronics,3.5,1550.51,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",434.28
O0000481,S0006192,U001829,2025-12-21 10:16:02,5205.6,446.73,0.0,4758.87,Card,0,5,3,Books,3.766666666666666,3231.8900000000003,"{'Beauty': 1, 'Books': 4, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1526.9799999999996
O0000482,S0006195,U001534,2025-10-29 10:36:16,4899.88,279.07,0.0,4620.81,COD,0,4,2,Fashion,3.8,3502.3199999999997,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 2}",1118.4900000000007
O0000483,S0006204,U000938,2025-11-06 14:05:58,15563.55,1266.78,0.0,14296.77,NetBanking,0,9,4,Books,4.125,9087.99,"{'Beauty': 0, 'Books': 5, 'Electronics': 0, 'Fashion': 1, 'Home': 3, 'Sports': 0}",5208.780000000001
O0000484,S0006208,,2025-11-02 19:45:53,8237.51,621.25,0.0,7616.26,UPI,0,6,3,Fashion,4.533333333333334,4133.849999999999,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 4, 'Home': 0, 'Sports': 0}",3482.4100000000008
O0000485,S0006219,U000227,2025-12-17 11:34:39,9076.23,964.41,0.0,8111.82,Card,0,3,1,Sports,3.7,5590.0199999999995,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",2521.8
O0000486,S0006228,U000256,2025-10-21 14:41:34,2121.74,92.83,0.0,2028.91,UPI,0,2,1,Books,3.5,1033.62,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",995.2900000000002
O0000487,S0006237,U001836,2025-11-05 10:04:33,3207.32,227.83,0.0,2979.49,Card,0,3,3,Beauty,3.966666666666667,1910.5900000000001,"{'Beauty': 1, 'Books': 1, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1068.8999999999996
O0000488,S0006263,U002095,2026-01-09 09:12:02,7932.11,672.72,0.0,7259.39,UPI,0,3,3,Books,3.8666666666666667,4393.71,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",2865.6800000000003
O0000489,S0006264,U000326,2025-12-25 04:16:08,12084.07,999.34,0.0,11084.73,Card,0,7,4,Beauty,4.2,7007.41,"{'Beauty': 2, 'Books': 1, 'Electronics': 2, 'Fashion': 0, 'Home': 2, 'Sports': 0}",4077.3199999999997
O0000490,S0006273,U000378,2026-01-01 12:18:31,9479.53,596.53,0.0,8883.0,Wallet,0,7,3,Sports,4.033333333333333,5869.2300000000005,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 5}",3013.7699999999995
O0000491,S0006279,U001425,2025-12-23 00:57:09,10392.23,1105.18,0.0,9287.05,Wallet,0,3,2,Electronics,3.95,5881.13,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 2, 'Sports': 0}",3405.919999999999
O0000492,S0006284,U000966,2025-12-02 14:51:48,4137.51,369.08,0.0,3768.43,Wallet,0,3,1,Sports,3.8,2947.98,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",820.4499999999998
O0000493,S0006294,U002154,2025-12-25 13:36:17,8974.0,505.19,0.0,8468.81,Wallet,0,6,3,Books,3.8333333333333335,5868.280000000001,"{'Beauty': 0, 'Books': 2, 'Electronics': 2, 'Fashion': 0, 'Home': 2, 'Sports': 0}",2600.529999999999
O0000494,S0006306,,2025-12-27 20:03:27,8408.4,606.31,0.0,7802.09,Card,0,5,4,Beauty,4.325,4863.790000000001,"{'Beauty': 2, 'Books': 1, 'Electronics': 1, 'Fashion': 0, 'Home': 1, 'Sports': 0}",2938.2999999999993
O0000495,S0006310,U000281,2025-11-10 21:19:03,16373.04,1451.36,0.0,14921.68,NetBanking,0,10,4,Beauty,4.225,9116.92,"{'Beauty': 3, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 2, 'Sports': 3}",5804.76
O0000496,S0006312,,2025-10-30 14:28:10,3509.21,252.84,0.0,3256.37,UPI,0,3,2,Electronics,3.5999999999999996,2084.17,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 1, 'Home': 0, 'Sports': 0}",1172.1999999999998
O0000497,S0006313,U000789,2026-01-15 19:01:18,1025.08,56.81,64.88,1033.15,UPI,0,1,1,Home,4.2,547.77,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",485.3800000000001
O0000498,S0006335,U001996,2026-01-19 09:08:01,3419.88,250.67,0.0,3169.21,UPI,0,3,1,Books,4.6,2025.3899999999999,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1143.8200000000002
O0000499,S0006356,,2026-01-10 12:11:18,17645.52,1260.65,0.0,16384.87,Wallet,0,6,3,Books,3.733333333333333,10765.48,"{'Beauty': 0, 'Books': 2, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 2}",5619.389999999999
O0000500,S0006363,U000987,2026-01-15 21:27:03,8142.53,807.08,0.0,7335.45,Wallet,0,5,3,Beauty,4.266666666666667,4999.6,"{'Beauty': 1, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",2335.8499999999995
O0000501,S0006369,U001133,2025-11-07 16:26:49,11966.23,949.99,0.0,11016.24,NetBanking,0,9,4,Books,4.025,7239.02,"{'Beauty': 0, 'Books': 5, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 4}",3777.2199999999993
O0000502,S0006432,U001414,2025-12-15 23:07:16,16944.26,707.32,0.0,16236.94,NetBanking,0,11,4,Sports,4.25,10251.43,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 6}",5985.51
O0000503,S0006442,U001970,2025-11-27 06:33:11,13022.6,2049.49,0.0,10973.11,UPI,0,7,3,Beauty,4.266666666666667,8097.210000000001,"{'Beauty': 3, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",2875.8999999999996
O0000504,S0006446,U000113,2025-11-05 23:33:47,4961.58,264.85,0.0,4696.73,Card,0,3,1,Home,3.6,3626.1000000000004,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 0}",1070.6299999999992
O0000505,S0006447,U000944,2026-01-14 09:16:56,12605.15,1268.61,0.0,11336.54,Card,0,10,4,Beauty,4.1,8081.33,"{'Beauty': 6, 'Books': 3, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",3255.210000000001
O0000506,S0006463,U000389,2026-01-04 01:46:05,2893.24,115.43,0.0,2777.81,Card,0,2,2,Home,4.35,1658.3600000000001,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 1}",1119.4499999999998
O0000507,S0006466,U000042,2026-01-11 04:13:19,631.13,78.57,43.0,595.56,Card,0,1,1,Electronics,4.9,307.25,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",288.30999999999995
O0000508,S0006478,U001183,2025-12-31 17:14:06,9743.43,1080.67,0.0,8662.76,UPI,0,6,2,Beauty,3.7,6620.07,"{'Beauty': 3, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",2042.6900000000005
O0000509,S0006488,U000082,2026-01-12 11:52:48,9604.86,633.94,0.0,8970.92,UPI,0,6,2,Books,4.2,6143.76,"{'Beauty': 0, 'Books': 3, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",2827.16
O0000510,S0006491,U001420,2025-10-25 16:29:27,14641.26,835.87,0.0,13805.39,UPI,0,9,3,Electronics,4.5,8037.8099999999995,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 3, 'Home': 3, 'Sports': 0}",5767.58
O0000511,S0006529,U001166,2025-12-07 03:14:24,1618.95,46.79,71.45,1643.61,Card,0,1,1,Home,4.7,1057.64,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",585.9699999999998
O0000512,S0006539,U001323,2026-01-06 06:02:05,5417.28,227.33,0.0,5189.95,Card,0,3,1,Books,4.2,3790.3500000000004,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1399.5999999999995
O0000513,S0006546,U000447,2025-10-31 10:25:00,9273.75,1068.83,0.0,8204.92,Wallet,0,7,4,Fashion,4.45,5393.110000000001,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 6, 'Home': 0, 'Sports': 1}",2811.8099999999995
O0000514,S0006562,U000438,2025-11-06 09:48:24,1630.78,141.5,87.61,1576.89,UPI,0,2,1,Books,4.1,873.06,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",703.8300000000002
O0000515,S0006564,U001796,2025-12-16 05:16:10,501.35,27.97,67.28,540.66,Card,0,1,1,Fashion,4.5,228.34,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",312.31999999999994
O0000516,S0006567,U000996,2026-01-02 01:03:49,6232.64,944.64,0.0,5288.0,UPI,0,5,3,Electronics,4.3999999999999995,3305.59,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 3, 'Home': 0, 'Sports': 0}",1982.4099999999999
