session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user,has_add_to_cart,has_begin_checkout,has_landing_view,has_payment_attempt,has_product_view,has_purchase,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,session_duration_sec,net_amount,gross_amount,discount_amount
S0005573,0,2025-10-23 03:24:11,mobile,email,C035,0,0,0,0,1,0,1,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
S0000830,U001169,2025-10-23 03:57:20,web,search,C006,B,0,0,0,1,0,1,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
S0008361,U001220,2025-10-23 04:22:14,web,organic,C028,B,1,0,0,1,0,1,0,0.0,0.0,0.0,111.0,0.0,0.0,0.0
S0007999,U000376,2025-10-23 04:36:40,mobile,organic,C038,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006088,0,2025-10-23 04:43:05,mobile,paid_social,C007,0,0,0,0,1,0,1,0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
S0000679,U002198,2025-10-23 04:48:36,web,email,C005,B,0,0,0,1,0,1,0,0.0,0.0,0.0,73.0,0.0,0.0,0.0
S0007628,U001075,2025-10-23 04:52:29,web,organic,C003,B,0,0,0,1,0,1,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
S0007303,U000302,2025-10-23 05:23:38,web,paid_social,C010,B,1,0,0,1,0,1,0,0.0,0.0,0.0,78.0,0.0,0.0,0.0
S0004779,U001014,2025-10-23 05:30:53,mobile,referral,C007,0,1,0,0,1,0,1,0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
S0006940,U000279,2025-10-23 05:32:38,web,organic,C009,B,0,0,0,1,0,1,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
S0007380,0,2025-10-23 05:35:49,web,organic,C014,0,0,0,0,1,0,1,0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
S0008144,U000785,2025-10-23 05:46:11,mobile,paid_social,C039,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006658,0,2025-10-23 06:03:01,mobile,search,C004,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000061,U001657,2025-10-23 06:10:28,mobile,organic,C017,0,0,0,0,1,0,1,0,0.0,0.0,0.0,92.0,0.0,0.0,0.0
S0008664,0,2025-10-23 06:15:05,web,paid_social,C001,0,0,0,0,1,0,1,0,0.0,0.0,0.0,106.0,0.0,0.0,0.0
S0001334,U001274,2025-10-23 06:41:13,web,organic,C023,B,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007675,U000896,2025-10-23 06:58:32,web,organic,C019,A,0,0,0,1,0,1,0,0.0,0.0,0.0,96.0,0.0,0.0,0.0
S0005378,U001351,2025-10-23 07:00:19,web,email,C026,0,1,0,0,1,0,1,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
S0007735,U001559,2025-10-23 07:09:33,mobile,search,C015,0,1,0,0,1,0,1,0,0.0,0.0,0.0,55.0,0.0,0.0,0.0
S0008682,0,2025-10-23 08:07:29,web,search,C027,0,0,0,0,1,0,1,0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
S0001763,U002170,2025-10-23 08:35:21,mobile,referral,C005,0,0,0,0,1,0,1,0,0.0,0.0,0.0,110.0,0.0,0.0,0.0
S0002331,U001545,2025-10-23 08:36:51,mobile,referral,C032,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006737,U001411,2025-10-23 08:41:12,mobile,search,C024,0,0,1,0,1,0,1,0,291.0,0.0,0.0,200.0,0.0,0.0,0.0
S0007323,U001331,2025-10-23 09:03:30,mobile,email,C038,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000690,0,2025-10-23 09:39:24,mobile,search,C017,0,0,0,0,1,0,1,0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
S0008624,0,2025-10-23 09:40:40,web,organic,C037,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004857,U000550,2025-10-23 09:44:53,web,organic,C014,B,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006115,0,2025-10-23 09:49:33,web,email,C029,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004113,U002111,2025-10-23 10:19:15,web,paid_social,C023,A,0,0,0,1,0,1,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
S0003217,U001108,2025-10-23 10:30:46,mobile,organic,C008,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003629,U000331,2025-10-23 10:47:08,mobile,search,C020,0,0,0,0,1,0,1,0,0.0,0.0,0.0,92.0,0.0,0.0,0.0
S0003868,U000168,2025-10-23 11:05:30,web,organic,C002,B,0,1,1,1,1,1,1,196.0,305.0,376.0,363.0,3442.03,3658.87,216.84
S0002468,0,2025-10-23 11:14:30,web,organic,C013,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001206,U000616,2025-10-23 11:44:47,web,paid_social,C034,B,1,1,1,1,1,1,1,162.0,247.0,380.0,298.0,10674.12,11010.44,336.32
S0003468,U001759,2025-10-23 11:50:56,web,search,C034,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004255,U000883,2025-10-23 12:06:25,mobile,paid_social,C006,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006937,U000727,2025-10-23 12:18:17,web,paid_social,C027,A,1,0,0,1,0,1,0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
S0000719,U001794,2025-10-23 12:24:26,mobile,organic,C016,0,1,0,0,1,0,1,0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
S0000359,U001544,2025-10-23 12:51:35,web,email,C002,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004425,0,2025-10-23 12:58:43,web,search,C024,0,0,0,0,1,0,1,0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
S0006422,U002011,2025-10-23 13:02:21,mobile,organic,C036,0,0,0,0,1,0,1,0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
S0008983,U001664,2025-10-23 13:27:43,web,search,C008,A,0,0,0,1,0,1,0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
S0007731,U001854,2025-10-23 13:33:15,mobile,paid_social,C023,0,0,1,1,1,1,1,1,173.0,264.0,315.0,284.0,1682.0,1712.3,127.46
S0001215,0,2025-10-23 13:41:04,web,search,C008,0,0,0,0,1,0,1,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
S0003669,U000413,2025-10-23 14:04:14,web,email,C011,B,0,1,1,1,1,1,0,142.0,243.0,0.0,320.0,0.0,0.0,0.0
S0007166,U002017,2025-10-23 14:12:49,web,organic,C001,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004280,U000367,2025-10-23 14:43:12,web,email,C008,0,1,0,0,1,0,1,0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
S0000044,U001311,2025-10-23 14:59:34,mobile,organic,C025,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003691,U001994,2025-10-23 15:05:04,mobile,paid_social,C035,0,1,0,0,1,0,1,0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
S0003180,U001524,2025-10-23 15:09:45,mobile,organic,C019,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001783,U001097,2025-10-23 15:18:48,mobile,email,C006,0,1,0,0,1,0,1,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
S0005411,0,2025-10-23 15:25:48,web,paid_social,C027,0,0,0,0,1,0,1,0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
S0002561,U000494,2025-10-23 15:51:01,web,search,C008,0,1,1,1,1,1,1,1,264.0,315.0,390.0,289.0,8764.31,9323.89,559.58
S0003030,U001253,2025-10-23 16:53:56,mobile,organic,C038,0,0,0,0,1,0,1,0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
S0002083,U001404,2025-10-23 17:37:09,web,organic,C004,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006126,U002006,2025-10-23 17:47:47,web,search,C013,B,1,1,1,1,1,1,1,130.0,238.0,330.0,279.0,4820.57,4935.36,114.79
S0005288,U001125,2025-10-23 17:49:56,web,email,C007,B,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001753,0,2025-10-23 17:58:55,mobile,organic,C022,0,0,0,0,1,0,1,0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
S0001451,U001719,2025-10-23 18:01:44,web,organic,C007,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003364,U001486,2025-10-23 18:08:08,mobile,organic,C030,0,1,0,0,1,0,1,0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
S0007793,0,2025-10-23 18:10:32,mobile,search,C013,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006916,U001846,2025-10-23 18:18:52,mobile,organic,C010,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007607,U000034,2025-10-23 18:22:23,web,search,C003,0,1,0,0,1,0,1,0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
S0003453,U000118,2025-10-23 19:11:50,web,organic,C025,A,1,0,0,1,0,1,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
S0005013,U002175,2025-10-23 19:57:26,web,organic,C027,0,1,0,0,1,0,1,0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
S0000618,0,2025-10-23 19:58:01,web,organic,C029,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000124,U000217,2025-10-23 20:11:15,web,search,C026,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001799,U002070,2025-10-23 20:20:23,web,search,C027,B,0,1,1,1,1,1,1,181.0,261.0,483.0,444.0,2650.91,2877.45,226.54
S0008596,U001157,2025-10-23 20:30:22,web,organic,C038,B,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007642,U001745,2025-10-23 20:38:26,mobile,organic,C039,0,1,0,0,1,0,1,0,0.0,0.0,0.0,73.0,0.0,0.0,0.0
S0005243,U000739,2025-10-23 20:41:59,web,paid_social,C021,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006438,U001408,2025-10-23 20:50:22,web,paid_social,C025,0,0,1,0,1,0,1,0,261.0,0.0,0.0,157.0,0.0,0.0,0.0
S0005576,U001508,2025-10-23 20:55:19,web,email,C024,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008294,U001168,2025-10-23 20:57:39,mobile,paid_social,C022,0,0,0,0,1,0,1,0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
S0005911,U001798,2025-10-23 21:08:22,mobile,search,C008,0,0,0,0,1,0,1,0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
S0003678,0,2025-10-23 21:38:12,mobile,referral,C002,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006142,U000164,2025-10-23 22:08:40,mobile,organic,C030,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001050,U001534,2025-10-23 22:17:37,web,paid_social,C038,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003990,U000712,2025-10-23 22:52:25,web,organic,C011,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007095,U001319,2025-10-23 22:54:52,mobile,organic,C025,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008547,U001242,2025-10-23 23:24:50,mobile,paid_social,C027,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001800,U000661,2025-10-23 23:25:57,mobile,paid_social,C031,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003081,U000305,2025-10-23 23:37:24,web,email,C020,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007587,0,2025-10-23 23:38:49,mobile,organic,C032,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006492,U000028,2025-10-23 23:43:43,mobile,organic,C009,0,0,0,0,1,0,1,0,0.0,0.0,0.0,107.0,0.0,0.0,0.0
S0005990,0,2025-10-23 23:44:55,web,paid_social,C040,0,0,0,0,1,0,1,0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
S0007701,0,2025-10-23 23:56:43,mobile,organic,C038,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006377,U002130,2025-10-24 00:28:20,web,organic,C002,B,1,1,0,1,0,1,0,240.0,0.0,0.0,176.0,0.0,0.0,0.0
S0002733,0,2025-10-24 01:28:38,web,organic,C031,0,0,0,0,1,0,1,0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
S0006430,U001052,2025-10-24 01:45:25,web,search,C010,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008729,U000683,2025-10-24 03:12:34,web,organic,C002,A,1,1,1,1,1,1,1,295.0,375.0,514.0,444.0,5589.41,5754.88,165.47
S0007487,U001409,2025-10-24 03:21:34,mobile,email,C021,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000975,U001437,2025-10-24 03:45:27,web,organic,C021,B,0,0,0,1,0,1,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
S0001096,U001567,2025-10-24 03:51:41,mobile,email,C038,0,1,1,1,1,1,1,1,237.0,299.0,476.0,437.0,1519.18,1590.06,154.82
S0006893,0,2025-10-24 04:10:16,mobile,search,C006,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005222,U002125,2025-10-24 05:14:09,mobile,paid_social,C040,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008517,U000110,2025-10-24 05:20:15,mobile,search,C005,0,0,0,0,1,0,1,0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
S0008483,U001374,2025-10-24 05:27:10,mobile,organic,C020,0,0,0,0,1,0,1,0,0.0,0.0,0.0,113.0,0.0,0.0,0.0
S0004402,U001884,2025-10-24 05:37:26,mobile,paid_social,C030,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008837,U000244,2025-10-24 06:04:45,web,search,C013,A,1,0,0,1,0,1,0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
S0000861,0,2025-10-24 06:16:22,web,paid_social,C012,0,0,1,0,1,0,1,0,214.0,0.0,0.0,153.0,0.0,0.0,0.0
S0008067,U001108,2025-10-24 06:16:51,web,organic,C018,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004864,U002069,2025-10-24 06:37:50,web,organic,C035,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005326,U000061,2025-10-24 06:45:27,mobile,search,C006,0,0,0,0,1,0,1,0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
S0005921,0,2025-10-24 07:03:01,mobile,search,C030,0,0,1,0,1,0,1,0,184.0,0.0,0.0,102.0,0.0,0.0,0.0
S0006188,U000468,2025-10-24 07:39:51,mobile,paid_social,C004,0,0,0,0,1,0,1,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
S0004781,0,2025-10-24 08:04:02,mobile,email,C027,0,0,1,0,1,0,1,0,231.0,0.0,0.0,178.0,0.0,0.0,0.0
S0002781,U000082,2025-10-24 08:16:31,mobile,organic,C040,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006401,U001115,2025-10-24 08:38:06,mobile,paid_social,C021,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005066,U000173,2025-10-24 09:35:57,mobile,email,C032,0,0,1,1,1,1,1,0,201.0,236.0,0.0,285.0,0.0,0.0,0.0
S0002202,U000172,2025-10-24 09:56:51,mobile,organic,C021,0,0,0,0,1,0,1,0,0.0,0.0,0.0,105.0,0.0,0.0,0.0
S0001174,0,2025-10-24 10:21:35,mobile,email,C016,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001078,U001680,2025-10-24 10:40:07,mobile,email,C021,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008941,0,2025-10-24 10:43:15,web,paid_social,C040,0,0,0,0,1,0,1,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
S0006288,U001254,2025-10-24 10:49:48,mobile,email,C007,0,1,0,0,1,0,1,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
S0000235,0,2025-10-24 11:04:36,web,search,C040,0,0,0,0,1,0,1,0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
S0005962,U000310,2025-10-24 11:50:46,mobile,organic,C017,0,0,0,0,1,0,1,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
S0005422,U001113,2025-10-24 11:56:51,web,email,C007,A,0,0,0,1,0,1,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
S0005026,U001182,2025-10-24 12:06:23,web,referral,C030,B,0,1,1,1,1,1,1,231.0,265.0,347.0,314.0,4330.69,4973.34,642.65
S0004641,U001917,2025-10-24 12:07:08,web,search,C035,A,1,0,0,1,0,1,0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
S0003282,U000554,2025-10-24 12:10:32,web,organic,C016,A,1,1,1,1,1,1,1,200.0,298.0,323.0,278.0,3241.83,3448.9,207.07
S0003295,U001329,2025-10-24 12:24:36,mobile,organic,C021,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008676,U002128,2025-10-24 12:25:20,web,paid_social,C033,B,0,0,0,1,0,1,0,0.0,0.0,0.0,106.0,0.0,0.0,0.0
S0003467,U002026,2025-10-24 12:49:17,web,referral,C021,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001030,U001800,2025-10-24 13:33:24,web,paid_social,C037,A,1,0,0,1,0,1,0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
S0005903,0,2025-10-24 13:50:21,web,organic,C017,0,0,0,0,1,0,1,0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
S0002990,U001053,2025-10-24 14:03:20,mobile,search,C038,0,0,0,0,1,0,1,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
S0005845,0,2025-10-24 14:04:15,web,paid_social,C019,0,0,0,0,1,0,1,0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
S0004618,U001613,2025-10-24 14:05:32,web,search,C029,0,1,0,0,1,0,1,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
S0001739,U001358,2025-10-24 14:21:43,web,organic,C015,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003408,U000023,2025-10-24 14:24:13,web,search,C019,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000100,U000982,2025-10-24 14:30:41,web,organic,C035,B,0,0,0,1,0,1,0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
S0005458,U001292,2025-10-24 14:33:04,web,search,C034,A,1,0,0,1,0,1,0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
S0007918,U000676,2025-10-24 14:39:37,mobile,search,C015,0,0,0,0,1,0,1,0,0.0,0.0,0.0,87.0,0.0,0.0,0.0
S0001039,U000229,2025-10-24 14:47:22,mobile,referral,C020,0,1,0,0,1,0,1,0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
S0001463,U000132,2025-10-24 14:59:13,web,paid_social,C021,B,0,0,0,1,0,1,0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
S0005904,0,2025-10-24 15:05:45,web,search,C011,0,0,0,0,1,0,1,0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
S0001643,U001729,2025-10-24 15:08:29,web,paid_social,C002,B,0,0,0,1,0,1,0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
S0000253,U001569,2025-10-24 15:09:25,web,paid_social,C025,0,1,1,1,1,1,1,1,161.0,219.0,357.0,348.0,14234.04,14907.5,673.46
S0003120,U000695,2025-10-24 15:28:49,web,search,C017,A,0,1,1,1,1,1,0,148.0,223.0,0.0,172.0,0.0,0.0,0.0
S0007329,U002077,2025-10-24 15:30:53,web,referral,C010,A,1,1,1,1,1,1,1,123.0,191.0,260.0,201.0,9129.69,10061.3,931.61
S0005948,U001269,2025-10-24 15:57:05,web,referral,C030,A,0,1,0,1,0,1,0,184.0,0.0,0.0,119.0,0.0,0.0,0.0
S0000753,0,2025-10-24 16:09:31,web,search,C019,0,0,0,0,1,0,1,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
S0004114,U001671,2025-10-24 16:18:19,mobile,email,C036,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005736,U000480,2025-10-24 16:23:49,web,organic,C003,A,1,1,1,1,1,1,1,113.0,207.0,400.0,388.0,7908.64,8687.14,778.5
S0000157,U001931,2025-10-24 16:38:21,web,email,C010,A,0,1,0,1,0,1,0,220.0,0.0,0.0,155.0,0.0,0.0,0.0
S0003680,U000856,2025-10-24 16:46:02,web,paid_social,C024,A,0,1,1,1,1,1,1,39.0,44.0,233.0,218.0,8599.84,9251.38,651.54
S0000404,U001984,2025-10-24 16:46:42,web,paid_social,C016,B,1,0,0,1,0,1,0,0.0,0.0,0.0,78.0,0.0,0.0,0.0
S0005685,U000972,2025-10-24 17:21:36,web,paid_social,C031,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002458,U001920,2025-10-24 17:36:04,mobile,email,C016,0,0,0,0,1,0,1,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
S0000311,U000526,2025-10-24 17:45:06,mobile,referral,C018,0,0,0,0,1,0,1,0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
S0006837,U000842,2025-10-24 19:00:05,mobile,organic,C031,0,0,0,0,1,0,1,0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
S0006673,U001396,2025-10-24 19:08:28,web,referral,C035,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000556,U000983,2025-10-24 19:36:34,mobile,email,C023,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000069,U002186,2025-10-24 19:59:09,mobile,search,C001,0,0,1,0,1,0,1,0,166.0,0.0,0.0,84.0,0.0,0.0,0.0
S0004855,0,2025-10-24 20:03:34,web,search,C011,0,0,0,0,1,0,1,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
S0005152,0,2025-10-24 20:27:43,web,referral,C031,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005932,U001385,2025-10-24 20:38:05,web,paid_social,C018,B,1,1,0,1,0,1,0,182.0,0.0,0.0,110.0,0.0,0.0,0.0
S0003164,U001713,2025-10-24 20:45:43,web,paid_social,C030,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007071,U000978,2025-10-24 20:50:58,mobile,search,C021,0,0,0,0,1,0,1,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
S0007189,U001366,2025-10-24 21:03:53,web,referral,C036,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007087,U000038,2025-10-24 21:57:20,mobile,search,C031,0,0,0,0,1,0,1,0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
S0008484,0,2025-10-24 22:07:42,web,organic,C001,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002178,U001542,2025-10-24 22:09:19,web,organic,C022,0,0,1,0,1,0,1,0,290.0,0.0,0.0,173.0,0.0,0.0,0.0
S0001780,U000437,2025-10-24 22:34:27,web,email,C001,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002185,U001111,2025-10-24 22:34:48,web,search,C017,A,1,0,0,1,0,1,0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
S0008029,U001931,2025-10-24 22:47:32,web,search,C018,A,0,0,0,1,0,1,0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
S0005542,U002034,2025-10-24 22:47:36,web,referral,C001,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004312,U000348,2025-10-24 23:13:32,web,search,C022,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000196,U001080,2025-10-24 23:14:21,web,search,C008,A,1,0,0,1,0,1,0,0.0,0.0,0.0,95.0,0.0,0.0,0.0
S0005494,U001029,2025-10-24 23:39:18,web,search,C035,B,0,0,0,1,0,1,0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
S0007351,U001515,2025-10-25 00:40:06,mobile,search,C022,0,1,0,0,1,0,1,0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
S0006887,0,2025-10-25 00:56:14,web,email,C027,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006653,U000943,2025-10-25 01:10:56,mobile,organic,C011,0,1,1,0,1,0,1,0,156.0,0.0,0.0,148.0,0.0,0.0,0.0
S0002605,U001068,2025-10-25 01:28:41,mobile,search,C008,0,0,1,1,1,1,1,1,232.0,295.0,340.0,227.0,11001.2,11550.98,549.78
S0005206,U001492,2025-10-25 01:33:54,mobile,paid_social,C033,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001660,0,2025-10-25 01:50:10,web,organic,C002,0,0,0,0,1,0,1,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0
S0002588,U001713,2025-10-25 01:53:41,mobile,search,C005,0,1,0,0,1,0,1,0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
S0006378,U000759,2025-10-25 01:58:35,web,organic,C034,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008504,0,2025-10-25 02:32:02,web,organic,C004,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008106,U001126,2025-10-25 02:35:39,web,organic,C027,0,0,1,1,1,1,1,1,149.0,215.0,385.0,330.0,3098.34,3309.38,211.04
S0000231,U001702,2025-10-25 02:36:00,mobile,email,C025,0,0,0,0,1,0,1,0,0.0,0.0,0.0,115.0,0.0,0.0,0.0
S0003627,U001510,2025-10-25 03:00:57,mobile,referral,C014,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001309,U000409,2025-10-25 03:07:37,web,organic,C011,0,1,0,0,1,0,1,0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
S0007669,U001689,2025-10-25 03:12:30,web,email,C035,B,0,0,0,1,0,1,0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
